Price,Close,High,Low,Open,Volume
Ticker,PLTR,PLTR,PLTR,PLTR,PLTR
Datetime,,,,,
2025-07-01 13:30:00+00:00,133.32000732421875,136.32000732421875,132.85000610351562,135.30499267578125,8154577
2025-07-01 13:45:00+00:00,133.15379333496094,134.139892578125,132.9499969482422,133.30499267578125,4161845
2025-07-01 14:00:00+00:00,131.8704071044922,133.27000427246094,131.5,133.1199951171875,5888461
2025-07-01 14:15:00+00:00,130.25999450683594,132.3209991455078,130.25,131.8699951171875,7106040
2025-07-01 14:30:00+00:00,129.52450561523438,131.02969360351562,129.3699951171875,130.27999877929688,7040260
2025-07-01 14:45:00+00:00,129.97000122070312,130.5800018310547,128.75999450683594,129.5426025390625,6545681
2025-07-01 15:00:00+00:00,128.9207000732422,130.7899932861328,128.50999450683594,129.99000549316406,4895650
2025-07-01 15:15:00+00:00,130.1300048828125,130.24000549316406,128.8699951171875,128.9149932861328,3273791
2025-07-01 15:30:00+00:00,129.81500244140625,130.389892578125,129.3699951171875,130.10000610351562,2621282
2025-07-01 15:45:00+00:00,129.92999267578125,130.1199951171875,129.17999267578125,129.81500244140625,2274470
2025-07-01 16:00:00+00:00,129.9600067138672,130.14999389648438,129.49000549316406,129.94039916992188,1966564
2025-07-01 16:15:00+00:00,129.9700927734375,130.05999755859375,129.47999572753906,129.96519470214844,1855366
2025-07-01 16:30:00+00:00,130.64129638671875,130.67999267578125,129.89999389648438,129.972900390625,1965714
2025-07-01 16:45:00+00:00,130.6699981689453,131.16000366210938,130.4801025390625,130.63999938964844,2824092
2025-07-01 17:00:00+00:00,130.57000732421875,131.1999969482422,130.4499969482422,130.64039611816406,2926080
2025-07-01 17:15:00+00:00,130.0800018310547,130.56689453125,129.8000030517578,130.5500030517578,2202834
2025-07-01 17:30:00+00:00,129.69500732421875,130.27999877929688,129.40960693359375,130.08999633789062,2026061
2025-07-01 17:45:00+00:00,129.74000549316406,130.35499572753906,129.6199951171875,129.69500732421875,1757632
2025-07-01 18:00:00+00:00,129.8300018310547,130.2100067138672,129.60000610351562,129.72000122070312,1576166
2025-07-01 18:15:00+00:00,129.52999877929688,130.077392578125,129.5,129.80999755859375,1588732
2025-07-01 18:30:00+00:00,130.2801055908203,130.34500122070312,129.47999572753906,129.52000427246094,1535317
2025-07-01 18:45:00+00:00,129.47999572753906,130.47900390625,129.42999267578125,130.28500366210938,1787776
2025-07-01 19:00:00+00:00,129.84500122070312,129.8798065185547,129.00999450683594,129.5,2599074
2025-07-01 19:15:00+00:00,130.30520629882812,130.39990234375,129.83999633789062,129.85130310058594,1746754
2025-07-01 19:30:00+00:00,130.42999267578125,130.63999938964844,130.1199951171875,130.30999755859375,2021978
2025-07-01 19:45:00+00:00,130.6699981689453,130.86500549316406,130.37899780273438,130.42999267578125,3708616
2025-07-02 13:30:00+00:00,131.69000244140625,133.60000610351562,131.0399932861328,131.47500610351562,10575259
2025-07-02 13:45:00+00:00,131.0,132.52999877929688,130.7700958251953,131.68919372558594,3707592
2025-07-02 14:00:00+00:00,131.4156036376953,131.93490600585938,130.1959991455078,130.96499633789062,3762135
2025-07-02 14:15:00+00:00,131.84500122070312,132.1199951171875,131.19839477539062,131.4199981689453,2252764
2025-07-02 14:30:00+00:00,131.63999938964844,132.1345977783203,131.3800048828125,131.85000610351562,2184690
2025-07-02 14:45:00+00:00,132.02639770507812,132.30990600585938,131.5406036376953,131.63999938964844,1942165
2025-07-02 15:00:00+00:00,131.97000122070312,132.52000427246094,131.8699951171875,132.02999877929688,1966777
2025-07-02 15:15:00+00:00,131.49630737304688,132.4499053955078,131.35000610351562,131.968994140625,1957958
2025-07-02 15:30:00+00:00,131.6999969482422,131.86940002441406,131.41000366210938,131.49000549316406,1109976
2025-07-02 15:45:00+00:00,131.1262969970703,131.97999572753906,131.0800018310547,131.6999969482422,1284361
2025-07-02 16:00:00+00:00,131.31069946289062,131.3896026611328,130.9600067138672,131.14999389648438,1454221
2025-07-02 16:15:00+00:00,132.24000549316406,132.32000732421875,131.2899932861328,131.3092041015625,1401185
2025-07-02 16:30:00+00:00,132.30369567871094,132.69000244140625,132.11000061035156,132.22000122070312,1743472
2025-07-02 16:45:00+00:00,132.9499969482422,133.08999633789062,132.19009399414062,132.3300018310547,1676647
2025-07-02 17:00:00+00:00,132.88999938964844,133.3699951171875,132.7100067138672,132.93930053710938,1744320
2025-07-02 17:15:00+00:00,132.66000366210938,132.9799041748047,132.47000122070312,132.89669799804688,1049410
2025-07-02 17:30:00+00:00,132.6699981689453,133.30029296875,132.55979919433594,132.6707000732422,1322939
2025-07-02 17:45:00+00:00,132.2949981689453,132.74000549316406,132.2100067138672,132.66830444335938,1030761
2025-07-02 18:00:00+00:00,132.5399932861328,132.7198944091797,132.17999267578125,132.29150390625,2498188
2025-07-02 18:15:00+00:00,132.50999450683594,132.64999389648438,132.27000427246094,132.5207977294922,823366
2025-07-02 18:30:00+00:00,132.8000030517578,132.92990112304688,132.42999267578125,132.52000427246094,589845
2025-07-02 18:45:00+00:00,132.78250122070312,132.90499877929688,132.63999938964844,132.80999755859375,744942
2025-07-02 19:00:00+00:00,132.49000549316406,132.9499969482422,132.47000122070312,132.78089904785156,892960
2025-07-02 19:15:00+00:00,132.22000122070312,132.50979614257812,131.63999938964844,132.5,2555431
2025-07-02 19:30:00+00:00,131.9499969482422,132.47000122070312,131.77999877929688,132.17999267578125,1608569
2025-07-02 19:45:00+00:00,132.13999938964844,132.25999450683594,131.58999633789062,131.94000244140625,3945163
2025-07-03 13:30:00+00:00,133.44000244140625,135.07000732421875,132.50999450683594,134.36000061035156,7258814
2025-07-03 13:45:00+00:00,135.44070434570312,135.5500030517578,133.25,133.4199981689453,4878900
2025-07-03 14:00:00+00:00,134.90499877929688,135.6199951171875,134.13999938964844,135.38999938964844,4169914
2025-07-03 14:15:00+00:00,134.75,135.17999267578125,134.50999450683594,134.91000366210938,2893993
2025-07-03 14:30:00+00:00,133.80999755859375,134.77999877929688,133.6300048828125,134.76210021972656,2660461
2025-07-03 14:45:00+00:00,133.9250030517578,134.39999389648438,133.8000030517578,133.80999755859375,1837659
2025-07-03 15:00:00+00:00,134.63499450683594,134.69590759277344,133.50999450683594,133.92959594726562,2266396
2025-07-03 15:15:00+00:00,134.8300018310547,134.97000122070312,134.47999572753906,134.63499450683594,1494468
2025-07-03 15:30:00+00:00,134.7050018310547,134.89999389648438,134.47999572753906,134.83999633789062,1144221
2025-07-03 15:45:00+00:00,134.9700927734375,135.1300048828125,134.5802001953125,134.69979858398438,1534104
2025-07-03 16:00:00+00:00,134.33999633789062,135.05999755859375,134.05499267578125,134.99000549316406,1577095
2025-07-03 16:15:00+00:00,134.11000061035156,134.6300048828125,133.9600067138672,134.3300018310547,1591758
2025-07-03 16:30:00+00:00,134.10000610351562,134.16990661621094,133.7949981689453,134.11000061035156,1246146
2025-07-03 16:45:00+00:00,134.3699951171875,134.39999389648438,133.52999877929688,134.10499572753906,2878638
2025-07-07 13:30:00+00:00,134.00100708007812,134.8000030517578,132.32000732421875,134.34500122070312,6792363
2025-07-07 13:45:00+00:00,134.44000244140625,135.52999877929688,133.7899932861328,134.01499938964844,3710294
2025-07-07 14:00:00+00:00,134.51589965820312,135.27000427246094,134.24000549316406,134.42999267578125,2225755
2025-07-07 14:15:00+00:00,135.20559692382812,135.36000061035156,134.3800048828125,134.5010986328125,1934874
2025-07-07 14:30:00+00:00,134.94009399414062,135.25,134.7154998779297,135.21490478515625,1576142
2025-07-07 14:45:00+00:00,134.5850067138672,135.3708038330078,134.4199981689453,134.92010498046875,1856428
2025-07-07 15:00:00+00:00,135.4196014404297,135.89999389648438,134.4600067138672,134.5800018310547,2321842
2025-07-07 15:15:00+00:00,136.16000366210938,136.19000244140625,135.1999969482422,135.38999938964844,1797137
2025-07-07 15:30:00+00:00,137.1197052001953,137.160400390625,135.65499877929688,136.15359497070312,2638509
2025-07-07 15:45:00+00:00,138.1199951171875,138.1999969482422,136.83999633789062,137.10499572753906,3992412
2025-07-07 16:00:00+00:00,138.10000610351562,138.6999969482422,137.8800048828125,138.11000061035156,3636517
2025-07-07 16:15:00+00:00,137.9503936767578,138.1999969482422,136.86000061035156,138.09010314941406,3511226
2025-07-07 16:30:00+00:00,138.19500732421875,139.2899932861328,137.85440063476562,137.9499969482422,4184196
2025-07-07 16:45:00+00:00,138.05999755859375,138.3699951171875,137.64999389648438,138.19500732421875,2326665
2025-07-07 17:00:00+00:00,138.2899932861328,138.37989807128906,137.75999450683594,138.05999755859375,1877043
2025-07-07 17:15:00+00:00,138.20010375976562,138.5399932861328,137.92999267578125,138.27999877929688,1672447
2025-07-07 17:30:00+00:00,138.05990600585938,138.7104034423828,137.97349548339844,138.22970581054688,1846646
2025-07-07 17:45:00+00:00,138.55369567871094,138.61000061035156,137.75,138.06500244140625,1589856
2025-07-07 18:00:00+00:00,138.64450073242188,138.97999572753906,138.39999389648438,138.5334014892578,1834564
2025-07-07 18:15:00+00:00,137.22999572753906,138.6699981689453,137.22000122070312,138.64990234375,2609308
2025-07-07 18:30:00+00:00,137.82000732421875,138.1300048828125,137.22000122070312,137.22000122070312,1790106
2025-07-07 18:45:00+00:00,137.99000549316406,138.0800018310547,137.4199981689453,137.83999633789062,1507606
2025-07-07 19:00:00+00:00,138.16000366210938,138.24000549316406,137.85000610351562,137.95050048828125,1473615
2025-07-07 19:15:00+00:00,138.1999969482422,138.35000610351562,137.8300018310547,138.13999938964844,1572994
2025-07-07 19:30:00+00:00,138.72439575195312,138.80999755859375,138.19000244140625,138.1999969482422,2058872
2025-07-07 19:45:00+00:00,139.1199951171875,139.23989868164062,138.72500610351562,138.72500610351562,4073603
2025-07-08 13:30:00+00:00,137.51849365234375,138.92999267578125,136.9600067138672,138.77499389648438,7051515
2025-07-08 13:45:00+00:00,137.61000061035156,138.25999450683594,136.72000122070312,137.5399932861328,4016590
2025-07-08 14:00:00+00:00,137.1199951171875,138.40499877929688,137.0447998046875,137.57000732421875,3353193
2025-07-08 14:15:00+00:00,137.125,137.73519897460938,136.3000946044922,137.1156005859375,3995788
2025-07-08 14:30:00+00:00,137.20010375976562,137.61619567871094,136.67999267578125,137.10000610351562,2292270
2025-07-08 14:45:00+00:00,136.6750030517578,137.24639892578125,135.7899932861328,137.1999969482422,3152805
2025-07-08 15:00:00+00:00,136.5500030517578,136.92999267578125,136.160400390625,136.67999267578125,2384542
2025-07-08 15:15:00+00:00,137.17959594726562,137.447998046875,136.30999755859375,136.55990600585938,1915642
2025-07-08 15:30:00+00:00,136.6699981689453,137.31959533691406,136.61000061035156,137.19000244140625,1264682
2025-07-08 15:45:00+00:00,137.24000549316406,137.2899932861328,136.4199981689453,136.68499755859375,1496075
2025-07-08 16:00:00+00:00,137.4199981689453,137.8000030517578,137.24000549316406,137.25,1586886
2025-07-08 16:15:00+00:00,137.58999633789062,137.72999572753906,137.07000732421875,137.39999389648438,1182528
2025-07-08 16:30:00+00:00,138.1300048828125,138.2198944091797,137.19000244140625,137.5843963623047,1834556
2025-07-08 16:45:00+00:00,138.3000030517578,138.34500122070312,137.86000061035156,138.1387939453125,1284747
2025-07-08 17:00:00+00:00,139.4176025390625,139.6699981689453,138.25,138.3249969482422,3109186
2025-07-08 17:15:00+00:00,139.0500030517578,139.45970153808594,138.82000732421875,139.4199981689453,1835461
2025-07-08 17:30:00+00:00,139.26499938964844,139.27999877929688,138.6300048828125,139.0500030517578,1319053
2025-07-08 17:45:00+00:00,139.05999755859375,139.31500244140625,138.92999267578125,139.27999877929688,1100096
2025-07-08 18:00:00+00:00,139.39999389648438,139.5850067138672,138.97999572753906,139.0500030517578,1438161
2025-07-08 18:15:00+00:00,139.3350067138672,139.44000244140625,138.9178924560547,139.41000366210938,1242142
2025-07-08 18:30:00+00:00,139.39999389648438,139.82000732421875,139.3300018310547,139.3300018310547,1671251
2025-07-08 18:45:00+00:00,139.49000549316406,139.58999633789062,139.25010681152344,139.39999389648438,958447
2025-07-08 19:00:00+00:00,139.02980041503906,139.60000610351562,138.9499969482422,139.47000122070312,1185414
2025-07-08 19:15:00+00:00,138.85400390625,139.3800048828125,138.56500244140625,139.02999877929688,1208440
2025-07-08 19:30:00+00:00,139.5800018310547,139.68519592285156,138.83999633789062,138.86000061035156,1467174
2025-07-08 19:45:00+00:00,139.72000122070312,139.85499572753906,139.41000366210938,139.57000732421875,2443995
2025-07-09 13:30:00+00:00,138.17999267578125,139.68499755859375,137.38999938964844,139.65499877929688,6748255
2025-07-09 13:45:00+00:00,138.67730712890625,139.11000061035156,138.14999389648438,138.2135009765625,3419716
2025-07-09 14:00:00+00:00,139.73500061035156,140.30859375,138.6999969482422,138.7100067138672,3952827
2025-07-09 14:15:00+00:00,139.1199951171875,140.19000244140625,138.91009521484375,139.73500061035156,2975347
2025-07-09 14:30:00+00:00,138.10000610351562,139.1490020751953,138.02999877929688,139.1199951171875,3086427
2025-07-09 14:45:00+00:00,139.49549865722656,139.60000610351562,138.0500030517578,138.1199951171875,2700842
2025-07-09 15:00:00+00:00,140.50999450683594,140.92999267578125,139.33999633789062,139.49000549316406,3713476
2025-07-09 15:15:00+00:00,140.1750030517578,141.0,140.10000610351562,140.49949645996094,3000324
2025-07-09 15:30:00+00:00,139.8699951171875,140.47999572753906,139.75999450683594,140.1750030517578,1947609
2025-07-09 15:45:00+00:00,139.28700256347656,140.5,139.02999877929688,139.85000610351562,2383955
2025-07-09 16:00:00+00:00,139.22000122070312,139.64990234375,138.89010620117188,139.25999450683594,1480259
2025-07-09 16:15:00+00:00,140.03439331054688,140.2100067138672,139.16000366210938,139.1999969482422,1607473
2025-07-09 16:30:00+00:00,140.375,140.42999267578125,140.04010009765625,140.04710388183594,1224288
2025-07-09 16:45:00+00:00,140.4199981689453,140.66000366210938,140.2100067138672,140.3896942138672,1477043
2025-07-09 17:00:00+00:00,140.3300018310547,140.83999633789062,140.110107421875,140.41000366210938,1576119
2025-07-09 17:15:00+00:00,141.08030700683594,141.1999969482422,140.25,140.30999755859375,1994452
2025-07-09 17:30:00+00:00,140.88560485839844,141.27000427246094,140.74000549316406,141.1199951171875,1477127
2025-07-09 17:45:00+00:00,141.07449340820312,141.22000122070312,140.73080444335938,140.89390563964844,1112601
2025-07-09 18:00:00+00:00,141.5500030517578,141.61000061035156,141.00999450683594,141.0500030517578,1697172
2025-07-09 18:15:00+00:00,142.40499877929688,142.60499572753906,141.36000061035156,141.54010009765625,2938949
2025-07-09 18:30:00+00:00,142.3800048828125,142.61000061035156,141.8800048828125,142.39599609375,2253374
2025-07-09 18:45:00+00:00,142.36500549316406,142.5,142.0399932861328,142.3800048828125,1492206
2025-07-09 19:00:00+00:00,142.6199951171875,142.6898956298828,142.22000122070312,142.3800048828125,1689022
2025-07-09 19:15:00+00:00,142.6103973388672,142.8300018310547,142.3699951171875,142.61000061035156,1852108
2025-07-09 19:30:00+00:00,142.97000122070312,143.1300048828125,142.54100036621094,142.60989379882812,2521115
2025-07-09 19:45:00+00:00,143.09500122070312,143.1699981689453,142.66000366210938,142.98599243164062,3423510
2025-07-10 13:30:00+00:00,144.82000732421875,145.16000366210938,143.02000427246094,143.3800048828125,8038221
2025-07-10 13:45:00+00:00,143.22999572753906,145.05999755859375,142.72000122070312,144.7971954345703,4841691
2025-07-10 14:00:00+00:00,141.92999267578125,143.27000427246094,141.6999969482422,143.2100067138672,4661096
2025-07-10 14:15:00+00:00,141.2899932861328,142.52999877929688,140.85000610351562,141.91000366210938,3794472
2025-07-10 14:30:00+00:00,140.9199981689453,141.82080078125,140.52000427246094,141.27999877929688,3236323
2025-07-10 14:45:00+00:00,140.97000122070312,141.66000366210938,140.6999969482422,140.89999389648438,2687209
2025-07-10 15:00:00+00:00,140.22000122070312,141.07000732421875,139.91000366210938,140.97999572753906,2666777
2025-07-10 15:15:00+00:00,140.735107421875,140.85000610351562,139.52999877929688,140.22999572753906,3272898
2025-07-10 15:30:00+00:00,141.0,141.33999633789062,140.7100067138672,140.73550415039062,2429335
2025-07-10 15:45:00+00:00,141.1903076171875,141.44000244140625,140.82000732421875,140.9949951171875,1343782
2025-07-10 16:00:00+00:00,140.59500122070312,141.27999877929688,140.22999572753906,141.2196044921875,1457714
2025-07-10 16:15:00+00:00,141.29969787597656,141.67999267578125,140.57550048828125,140.6096954345703,1700541
2025-07-10 16:30:00+00:00,141.36000061035156,141.55999755859375,141.14999389648438,141.2989959716797,947358
2025-07-10 16:45:00+00:00,141.73300170898438,141.8800048828125,141.05999755859375,141.3444061279297,1135801
2025-07-10 17:00:00+00:00,141.97000122070312,142.14999389648438,141.61000061035156,141.72999572753906,1199958
2025-07-10 17:15:00+00:00,142.07659912109375,142.10000610351562,141.75,141.94509887695312,925994
2025-07-10 17:30:00+00:00,142.0800018310547,142.42999267578125,141.9499969482422,142.06019592285156,1279001
2025-07-10 17:45:00+00:00,142.3155059814453,142.5,141.80999755859375,142.10499572753906,1382458
2025-07-10 18:00:00+00:00,142.34230041503906,142.5,142.04029846191406,142.31069946289062,1100338
2025-07-10 18:15:00+00:00,142.02999877929688,142.3699951171875,141.97000122070312,142.33070373535156,1158505
2025-07-10 18:30:00+00:00,141.9499969482422,142.1403045654297,141.63999938964844,142.02000427246094,1203143
2025-07-10 18:45:00+00:00,142.61929321289062,142.72999572753906,141.90240478515625,141.95489501953125,1271268
2025-07-10 19:00:00+00:00,142.1772003173828,142.7899932861328,142.1649932861328,142.6197052001953,1253192
2025-07-10 19:15:00+00:00,142.23550415039062,142.75,141.9600067138672,142.17999267578125,1795848
2025-07-10 19:30:00+00:00,142.22120666503906,142.7366943359375,142.08999633789062,142.2449951171875,1276242
2025-07-10 19:45:00+00:00,142.4949951171875,142.625,141.49000549316406,142.2100067138672,4477903
2025-07-11 13:30:00+00:00,143.5,144.30999755859375,142.02999877929688,142.1300048828125,6890646
2025-07-11 13:45:00+00:00,144.05880737304688,144.5800018310547,143.02999877929688,143.4604949951172,3325077
2025-07-11 14:00:00+00:00,143.8800048828125,144.5399932861328,143.07000732421875,144.0399932861328,3634020
2025-07-11 14:15:00+00:00,143.55560302734375,144.35000610351562,143.4600067138672,143.89590454101562,2385225
2025-07-11 14:30:00+00:00,143.60000610351562,143.8795928955078,143.27999877929688,143.5399932861328,1784075
2025-07-11 14:45:00+00:00,143.17999267578125,143.89999389648438,143.0500030517578,143.65989685058594,1456964
2025-07-11 15:00:00+00:00,142.02000427246094,143.2899932861328,141.92999267578125,143.1699981689453,2156042
2025-07-11 15:15:00+00:00,142.47000122070312,142.80999755859375,141.9499969482422,142.02999877929688,2287313
2025-07-11 15:30:00+00:00,143.15020751953125,143.2095947265625,142.47999572753906,142.5,1556434
2025-07-11 15:45:00+00:00,142.69000244140625,143.27000427246094,142.52000427246094,143.1699981689453,1383104
2025-07-11 16:00:00+00:00,142.69500732421875,143.22999572753906,142.52999877929688,142.6999969482422,1275310
2025-07-11 16:15:00+00:00,143.5500030517578,143.6790008544922,142.62030029296875,142.68499755859375,1563862
2025-07-11 16:30:00+00:00,143.75,143.89999389648438,143.49000549316406,143.5449981689453,1554143
