Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Datetime,,,,,
2025-07-01 13:30:00+00:00,207.52999877929688,208.3800048828125,206.14010620117188,206.6649932861328,11796278
2025-07-01 13:45:00+00:00,209.0847930908203,209.11000061035156,207.47999572753906,207.52999877929688,6250227
2025-07-01 14:00:00+00:00,209.66000366210938,209.67999267578125,208.55999755859375,209.05999755859375,4490826
2025-07-01 14:15:00+00:00,209.54010009765625,209.8300018310547,208.4199981689453,209.66000366210938,4189720
2025-07-01 14:30:00+00:00,208.47000122070312,209.89999389648438,207.9199981689453,209.5500946044922,4605242
2025-07-01 14:45:00+00:00,208.9600067138672,209.0,207.47000122070312,208.48770141601562,3141529
2025-07-01 15:00:00+00:00,208.68380737304688,210.18649291992188,208.05999755859375,208.9600067138672,5346029
2025-07-01 15:15:00+00:00,207.9499969482422,208.8800048828125,207.7760009765625,208.67080688476562,2382723
2025-07-01 15:30:00+00:00,207.08999633789062,208.1300048828125,206.7899932861328,207.9600067138672,2471474
2025-07-01 15:45:00+00:00,207.3029022216797,207.63999938964844,207.06910705566406,207.11000061035156,1542789
2025-07-01 16:00:00+00:00,207.86500549316406,207.91000366210938,207.1699981689453,207.30999755859375,1329090
2025-07-01 16:15:00+00:00,207.875,208.18499755859375,207.5449981689453,207.8699951171875,2069419
2025-07-01 16:30:00+00:00,208.27000427246094,208.52999877929688,207.6199951171875,207.8699951171875,1915822
2025-07-01 16:45:00+00:00,207.17539978027344,208.27999877929688,207.13999938964844,208.27999877929688,1700183
2025-07-01 17:00:00+00:00,207.72999572753906,207.73899841308594,207.10000610351562,207.18499755859375,1328572
2025-07-01 17:15:00+00:00,208.08999633789062,208.13499450683594,207.5500030517578,207.7283935546875,1144576
2025-07-01 17:30:00+00:00,208.27999877929688,208.3300018310547,207.61000061035156,208.08889770507812,1199749
2025-07-01 17:45:00+00:00,208.14999389648438,208.3699951171875,207.9499969482422,208.27999877929688,1274033
2025-07-01 18:00:00+00:00,207.98500061035156,208.35000610351562,207.8800048828125,208.14999389648438,1151757
2025-07-01 18:15:00+00:00,208.2100067138672,208.4199981689453,207.89500427246094,207.98500061035156,1040601
2025-07-01 18:30:00+00:00,208.10000610351562,208.42990112304688,207.9600067138672,208.2100067138672,1001693
2025-07-01 18:45:00+00:00,208.0,208.24000549316406,207.85009765625,208.09500122070312,913841
2025-07-01 19:00:00+00:00,207.91000366210938,208.02000427246094,207.375,208.02000427246094,1572595
2025-07-01 19:15:00+00:00,208.19000244140625,208.35000610351562,207.78500366210938,207.91000366210938,1545789
2025-07-01 19:30:00+00:00,207.77000427246094,208.22999572753906,207.51499938964844,208.18499755859375,1542721
2025-07-01 19:45:00+00:00,207.86000061035156,208.0449981689453,207.6199951171875,207.7899932861328,3743291
2025-07-02 13:30:00+00:00,211.42999267578125,211.8300018310547,208.13999938964844,209.0800018310547,10068138
2025-07-02 13:45:00+00:00,212.6199951171875,213.33999633789062,211.39999389648438,211.4199981689453,7065459
2025-07-02 14:00:00+00:00,212.39370727539062,212.7550048828125,211.52450561523438,212.6199951171875,4227288
2025-07-02 14:15:00+00:00,212.3000030517578,212.97000122070312,211.27369689941406,212.38009643554688,3448190
2025-07-02 14:30:00+00:00,212.1999969482422,212.69590759277344,211.89999389648438,212.27999877929688,2502492
2025-07-02 14:45:00+00:00,211.91000366210938,212.85000610351562,211.4600067138672,212.2100067138672,2219130
2025-07-02 15:00:00+00:00,212.4499969482422,212.49000549316406,211.8000030517578,211.93499755859375,1831666
